protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
1,55,9,0,1,0.0,0.0,255,205,0.8,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,52,2,0,115,0.0,0.07,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,212,0.0,0.08,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,176,0.0,0.06,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,24,1,0,2,0.0,1.0,187,64,0.25,0.02,0.01,0.03,0.0,0.84,outlier,dos
1,37,1,0,110,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,55,2,0,1,0.0,0.0,255,164,0.64,0.02,0.0,0.0,0.0,0.38,outlier,dos
1,45,1,0,121,0.0,0.07,255,14,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,59,2,0,116,0.0,0.06,255,12,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,196,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,244,0.0,0.07,255,5,0.02,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,508,308,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,153,0.11,1.0,255,1,0.0,0.55,0.0,0.0,0.07,0.47,outlier,dos
1,37,1,0,126,0.0,0.06,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,223,0.0,0.07,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,278,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,37,5,0,142,1.0,0.06,255,17,0.07,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,211,1.0,0.06,255,16,0.06,0.07,0.0,0.0,1.0,0.0,dos,dos
1,43,9,32,1,0.0,0.0,255,133,0.52,0.02,0.0,0.0,0.0,0.18,r2l,dos
1,45,1,0,124,0.0,0.06,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,53,1,0,249,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,59,2,0,108,0.0,0.06,255,8,0.03,0.05,0.0,0.0,0.0,1.0,dos,dos
1,18,9,156,1,0.0,0.0,255,17,0.07,0.75,0.0,0.0,0.0,0.73,r2l,dos
1,55,5,0,1,1.0,0.0,166,85,0.34,0.02,0.01,0.02,1.0,0.0,outlier,dos
1,55,5,0,1,1.0,0.0,62,87,0.35,0.05,0.02,0.03,1.0,0.0,outlier,dos
1,24,5,0,1,1.0,0.0,80,85,0.34,0.04,0.01,0.04,1.0,0.0,outlier,dos
1,32,1,0,215,0.0,0.07,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,128,0.0,0.06,255,15,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,230,0.0,0.06,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,209,0.6,0.06,255,4,0.02,0.07,0.0,0.0,0.66,0.34,dos,dos
1,18,9,156,1,0.0,0.0,255,13,0.05,0.71,0.0,0.0,0.0,0.71,r2l,dos
1,45,1,0,231,0.0,0.07,255,12,0.05,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,270,0.0,0.06,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,116,0.0,0.06,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,453,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,25,1,0,142,0.0,0.06,255,9,0.04,0.05,0.0,0.0,0.27,0.73,dos,dos
1,45,1,0,195,0.01,0.06,255,4,0.02,0.06,0.0,0.0,0.01,0.99,dos,dos
1,21,1,0,137,0.0,0.06,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,4,60884,3,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.01,outlier,dos
1,18,9,156,1,0.0,0.0,255,17,0.07,0.94,0.0,0.0,0.0,0.93,r2l,dos
1,45,5,0,240,1.0,0.08,255,15,0.06,0.08,0.0,0.0,1.0,0.0,dos,dos
1,23,5,0,150,1.0,0.06,255,20,0.08,0.07,0.0,0.0,0.99,0.0,dos,dos
1,45,5,0,130,0.17,0.06,255,18,0.07,0.06,0.0,0.0,0.09,0.91,dos,dos
1,24,5,0,230,1.0,0.07,255,2,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
1,25,1,0,267,0.0,0.06,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,53,5,0,150,1.0,0.05,255,20,0.08,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,272,0.67,0.06,255,8,0.03,0.06,0.0,0.0,0.69,0.31,dos,dos
1,33,1,0,142,0.0,0.06,255,8,0.03,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,133,0.0,0.07,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,2,0.0,1.0,255,202,0.79,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,45,1,0,119,0.0,0.07,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,358,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,217,0.0,0.07,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,183,1.0,0.08,255,13,0.05,0.08,0.0,0.0,1.0,0.0,dos,dos
1,4,1,0,242,0.0,0.07,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,22,4,26604,4,0.0,0.0,255,229,0.9,0.01,0.0,0.0,0.0,0.02,dos,dos
1,45,5,0,279,1.0,0.06,255,20,0.08,0.07,0.0,0.0,1.0,0.0,dos,dos
1,6,1,0,277,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,12,2,0,251,0.0,0.06,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,206,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,18,2,0,246,0.0,0.07,255,13,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,5,5,0,118,1.0,0.07,255,4,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,366,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,125,0.14,1.0,255,1,0.0,0.44,0.0,0.0,0.07,0.36,outlier,dos
1,27,1,0,150,0.0,0.05,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,17,2,0,40,0.0,0.1,255,33,0.13,0.51,0.01,0.0,0.0,0.95,dos,dos
1,45,2,0,253,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,127,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,277,0.0,0.06,255,16,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,16,2,0,118,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,25,5,0,280,1.0,0.06,255,10,0.04,0.06,0.0,0.0,1.0,0.0,dos,dos
1,37,1,0,120,0.0,0.07,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,268,1.0,0.07,255,18,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,36,1.0,0.17,255,6,0.02,0.15,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,231,0.0,0.07,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,5,0,1,1.0,0.0,116,63,0.34,0.03,0.01,0.03,1.0,0.0,outlier,dos
1,46,5,0,150,1.0,0.06,255,20,0.08,0.06,0.0,0.0,1.0,0.0,dos,dos
1,25,1,0,238,0.0,0.06,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,20,1,0,225,0.0,0.07,255,16,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,233,0.0,0.06,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,304,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,105,0.0,0.07,154,6,0.04,0.06,0.01,0.0,0.0,1.0,dos,dos
1,22,4,87164,10,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.04,outlier,dos
1,55,9,0,1,0.0,0.0,255,211,0.83,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,24,5,0,1,1.0,0.0,100,85,0.33,0.03,0.01,0.02,1.0,0.0,outlier,dos
1,45,5,0,139,1.0,0.09,255,16,0.06,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,286,0.73,0.06,255,16,0.06,0.07,0.0,0.0,0.74,0.26,dos,dos
1,45,5,0,106,1.0,0.08,255,3,0.01,0.1,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,257,0.0,0.07,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,253,0.0,0.06,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,138,1.0,0.09,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,296,0.0,0.05,255,17,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,100,0.0,0.07,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,30,5,0,138,1.0,0.06,255,17,0.07,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,114,1.0,0.05,255,16,0.06,0.05,0.0,0.0,1.0,0.0,dos,dos
1,55,8,1,1,1.0,0.0,255,36,0.14,0.76,0.0,0.0,0.04,0.74,outlier,dos
1,24,5,0,1,1.0,0.0,89,67,0.34,0.03,0.01,0.03,1.0,0.0,outlier,dos
1,54,5,0,183,1.0,0.09,255,2,0.01,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,126,0.0,0.07,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,181,1.0,0.08,255,16,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,222,0.0,0.07,255,13,0.05,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,248,0.0,0.07,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,52,5,0,192,1.0,0.09,255,17,0.07,0.09,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,235,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,115,0.72,0.07,255,10,0.04,0.06,0.0,0.0,0.33,0.67,dos,dos
1,45,1,0,231,0.0,0.07,255,14,0.05,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,246,0.0,0.06,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,226,1.0,0.07,255,15,0.06,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,291,0.0,0.05,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,3,0.0,0.0,255,151,0.59,0.13,0.0,0.0,0.0,0.4,outlier,dos
1,45,1,0,219,0.0,0.06,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,117,0.0,0.06,255,5,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,241,1.0,0.07,255,3,0.01,0.07,0.0,0.0,1.0,0.0,dos,dos
1,49,2,0,205,0.0,0.08,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,2,0,210,0.0,0.08,255,4,0.02,0.08,0.0,0.0,0.0,1.0,dos,dos
1,7,1,0,231,0.0,0.08,255,12,0.05,0.08,0.0,0.0,0.0,1.0,dos,dos
1,50,1,0,242,0.0,0.07,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
0,13,9,10008,3,0.0,0.0,255,36,0.14,0.02,0.22,0.0,0.0,0.0,normal,dos
1,45,1,0,208,0.0,0.08,255,2,0.01,0.09,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,281,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,502,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,262,0.1,0.06,255,12,0.05,0.08,0.0,0.0,0.1,0.9,dos,dos
1,59,2,0,129,0.0,0.06,255,17,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,131,1.0,0.1,255,1,0.0,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,216,1.0,0.06,255,3,0.01,0.07,0.0,0.0,1.0,0.0,dos,dos
1,59,2,0,136,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,288,0.0,0.06,255,14,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,184,1.0,0.08,255,3,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
0,14,9,520,353,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,18,9,161,1,0.0,0.0,255,13,0.05,0.8,0.0,0.0,0.0,0.78,r2l,dos
1,45,1,0,137,0.0,0.06,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,230,1.0,0.07,255,2,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
1,15,1,0,109,0.0,0.06,255,9,0.04,0.05,0.0,0.0,0.24,0.76,dos,dos
1,45,2,0,114,0.0,0.05,255,18,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,2,0,124,0.0,0.06,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,510,0.0,0.0,51,50,0.98,0.04,0.98,0.0,0.0,0.0,dos,dos
1,20,5,0,155,1.0,0.08,255,9,0.04,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,292,1.0,0.06,255,13,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
0,14,9,520,79,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,22,1,0,252,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,3,0.01,0.87,0.0,0.0,0.0,0.85,outlier,dos
1,45,5,0,239,0.69,0.07,255,17,0.07,0.07,0.0,0.0,0.71,0.29,dos,dos
1,24,2,0,2,0.0,1.0,226,58,0.23,0.02,0.0,0.03,0.0,0.85,outlier,dos
1,3,1,0,222,0.0,0.06,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,508,359,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,263,0.0,0.06,255,20,0.08,0.06,0.0,0.0,0.0,1.0,dos,dos
1,25,1,0,217,0.0,0.07,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,2,0,2,0.0,1.0,255,29,0.11,0.03,0.0,0.0,0.0,0.39,outlier,dos
1,55,5,0,170,1.0,0.08,255,15,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,42,1,0,201,0.0,0.06,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,207,0.0,0.08,255,4,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,21,1,0,107,0.0,0.06,255,18,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,129,0.0,0.05,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,108,1.0,0.06,68,1,0.01,0.09,0.01,0.0,1.0,0.0,dos,dos
1,45,5,0,270,1.0,0.06,255,15,0.06,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,243,1.0,0.07,255,6,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,153,1.0,0.07,255,2,0.01,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,149,1.0,0.1,255,2,0.01,0.09,0.0,0.0,1.0,0.0,dos,dos
1,60,1,0,239,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,132,0.0,0.07,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,142,1.0,0.06,255,18,0.07,0.1,0.0,0.0,1.0,0.0,dos,dos
1,55,5,0,62,1.0,0.0,135,71,0.53,0.13,0.01,0.0,0.46,0.04,dos,dos
1,45,1,0,270,0.0,0.06,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,511,0.0,0.0,255,25,0.1,0.01,0.1,0.0,0.0,0.0,dos,dos
1,45,5,0,180,1.0,0.08,255,6,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,18,5,0,142,1.0,0.06,255,11,0.04,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,172,0.0,0.07,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,115,0.0,0.06,255,7,0.03,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,508,511,0.0,0.0,255,202,0.79,0.02,0.79,0.0,0.0,0.19,dos,dos
1,24,1,0,222,0.0,0.06,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,31,1,0,265,0.0,0.06,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,115,0.0,0.06,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,106,0.0,0.07,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,343,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,198,0.0,0.06,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,360,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,20,5,0,164,1.0,0.09,255,6,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,53,5,0,191,1.0,0.08,255,18,0.07,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,203,0.0,0.07,255,5,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,22,4,53584,31,0.03,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.11,outlier,dos
0,14,9,1032,508,0.0,0.0,255,111,0.44,0.02,0.44,0.0,0.0,0.0,dos,dos
0,14,9,1032,191,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,5,1,0,111,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,8,2,0,227,0.0,0.07,255,20,0.08,0.08,0.0,0.0,0.0,1.0,dos,dos
1,35,1,0,239,0.0,0.06,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,20,1,0,279,0.0,0.06,255,7,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,202,0.0,0.07,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,141,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,0.99,dos,dos
1,45,1,0,117,0.0,0.06,255,7,0.03,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,113,1.0,0.07,255,6,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,202,0.0,0.06,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,121,0.0,0.08,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,131,1.0,0.06,255,14,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,4,0.0,0.5,255,179,0.7,0.13,0.0,0.0,0.0,0.29,outlier,dos
1,45,1,0,226,0.0,0.06,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,128,0.0,0.05,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,263,0.0,0.06,255,16,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,114,0.0,0.07,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,121,0.0,0.07,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,4,81324,8,0.0,0.0,237,234,0.99,0.01,0.0,0.0,0.0,0.05,outlier,dos
0,14,9,1032,86,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,254,0.0,0.07,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,35,1,0,142,0.0,0.06,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,229,0.0,0.06,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,3,1,0,229,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,114,1.0,0.06,255,7,0.03,0.05,0.0,0.0,1.0,0.0,dos,dos
1,17,2,0,238,0.0,0.06,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,135,1.0,0.06,255,12,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,23,1,0,112,0.0,0.05,255,12,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,162,1.0,0.06,255,12,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,53,1,0,223,0.0,0.07,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,5,0,1,1.0,0.0,232,86,0.34,0.01,0.0,0.02,1.0,0.0,outlier,dos
1,45,1,0,225,0.0,0.07,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,101,0.0,0.06,255,5,0.02,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,206,0.77,0.08,255,6,0.02,0.07,0.0,0.0,0.81,0.19,dos,dos
1,22,5,0,63,1.0,0.06,255,61,0.24,0.02,0.02,0.0,0.98,0.0,dos,dos
1,45,1,0,141,0.0,0.07,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,122,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,44,5,0,141,1.0,0.06,255,11,0.04,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,255,0.0,0.06,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,241,0.0,0.07,255,16,0.06,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,511,0.0,0.0,223,206,0.92,0.01,0.92,0.0,0.0,0.0,dos,dos
0,14,9,1032,456,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,37,1,0,104,0.0,0.07,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,43,9,32,1,0.0,0.0,255,143,0.56,0.02,0.0,0.0,0.0,0.16,r2l,dos
1,45,1,0,134,0.0,0.06,255,17,0.07,0.06,0.0,0.0,0.0,0.93,dos,dos
2,45,9,1,96,0.0,0.48,255,1,0.0,0.53,0.73,0.0,0.0,0.27,probe,dos
1,45,1,0,259,0.01,0.07,255,14,0.05,0.07,0.0,0.0,0.01,0.99,dos,dos
1,45,1,0,225,0.0,0.08,255,5,0.02,0.09,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,110,0.0,0.07,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,15,1,0,130,0.0,0.05,255,18,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,15,1,0,95,0.0,0.07,255,2,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,212,0.83,0.17,0.0,0.0,0.5,0.17,outlier,dos
1,45,1,0,221,0.0,0.07,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,250,0.0,0.06,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,132,0.52,0.15,0.0,0.0,0.0,0.47,outlier,dos
1,45,1,0,105,0.0,0.08,255,3,0.01,0.06,0.0,0.0,0.01,0.99,dos,dos
1,45,1,0,119,0.0,0.06,255,20,0.08,0.06,0.0,0.0,0.0,1.0,dos,dos
1,55,8,0,2,0.5,1.0,255,153,0.6,0.37,0.0,0.0,0.49,0.36,outlier,dos
1,45,5,0,176,1.0,0.09,255,12,0.05,0.1,0.0,0.0,1.0,0.0,dos,dos
1,43,9,32,1,0.0,0.0,255,148,0.58,0.02,0.0,0.0,0.0,0.15,r2l,dos
1,45,1,0,203,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,148,0.0,0.07,255,13,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,193,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,254,1.0,0.07,255,17,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,8,2,0,116,0.0,0.07,255,11,0.04,0.1,0.0,0.0,0.0,0.96,dos,dos
1,6,1,0,272,0.0,0.06,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,147,0.0,0.0,255,254,1.0,0.01,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,113,0.0,0.07,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,43,9,28,1,0.0,0.0,255,134,0.53,0.02,0.0,0.0,0.0,0.17,r2l,dos
0,14,9,1008,464,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,22,4,65264,11,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.04,outlier,dos
1,60,1,0,244,0.0,0.07,255,6,0.02,0.08,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,218,0.85,0.03,0.0,0.0,0.33,0.12,outlier,dos
1,45,5,0,173,1.0,0.08,255,13,0.05,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,92,0.0,0.08,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,152,1.0,0.08,255,14,0.05,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,230,1.0,0.07,255,1,0.0,0.08,0.0,0.0,1.0,0.0,dos,dos
1,60,1,0,130,0.0,0.06,255,11,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,48,1.0,0.15,255,6,0.02,0.15,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1008,489,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,127,0.0,0.06,255,6,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,48,2,0,120,0.0,0.07,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,214,0.0,0.07,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,108,0.0,0.08,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
