Filename,Title,Source,Link,SHA-1,SHA-256,MD5,IP
Bitdefender-Whitepaper-APT-Mac-A4-en-EN-web(02-23-2017),Dissecting the APT28 Mac OS X Payload,Bitdefender,https://app.box.com/s/l7n781ig6n8wlf1aff5hgwbh4qoi5jqq,d206b485a42c611ed9fe6a0b1a3ed086e954bd30,,,
PaloAlto_Gamaredon-Toolset-Evolution(02-27-2017),The Gamaredon Group Toolset Evolution,Palo Alto Networks,https://app.box.com/s/9wb59m0q2nw315jshwr3launllnnqtht,ea8659fb295612391dde5a4082fb106f677e48be,,,
Cylance_DeceptionProject-New-Japanese-Centric-Threat(02-27-2017),The Deception Project: A New Japanese-Centric Threat,Cylance,https://app.box.com/s/5l02xyf45l1gww8vet75vom5jmn32m0h,0b30c4bd931d88806fcbd98cb740e5b111fc8f42,,,
Kaspersky_Report_Shamoon_StoneDrill_final(03-06-2017),From Shamoon to StoneDrill,Kaspersky,https://app.box.com/s/olc867zxc9nkjzm3wkjwi0b0e2awahtn,59a92a3bd0a359bb6353578ab1a241fc50529225,,,
FireEye-FIN7-SpearPhishing-Targets-SEC-Filings(03-07-2017),FIN7 Spear Phishing Campaign Targets Personnel Involved in SEC Filings,FireEye,https://app.box.com/s/7f2wiynwlbi58vsv206zn0695id5nl0k,ee0ebdcf2454d62dc23d604c472d3112a57274c6,,,
ClearSky_Operation-Electric-Powder-targeting-Israel-Electric-Company(03-14-2017),Operation Electric Powder - Who is targeting Israel Electric Company?,Clearsky,https://app.box.com/s/w3udybssqsvhno4ekivacbqaetdidjjr,94d25eef5fa8292df1b03a712789d1b0a6a8b39c,,,
FireEye_APT29-Domain-Fronting-With-TOR(03-27-2017),APT29 Domain Fronting With TOR,FireEye,https://app.box.com/s/8ytb4nym7whlldfvsaivnmsut9ole32h,30438e854db6bb43fb6629c746fb01ccfa8673b8,,,
PaloAlto_Dimnie-Hiding-Plain-Sight(03-28-2017),Dimnie: Hiding in Plain Sight,Palo Alto Networks,https://app.box.com/s/scdmr7ekxhx4ktprct29ojxyllr41bjq,cbd4f22d9402177c3cbe6f0c30c9e1e876e9c21d,,,
ESET_Carbon-Paper-Peering-into-Turlas-second-stage-backdoor(03-30-2017),Carbon Paper: Peering into Turla second stage backdoor,ESET,https://app.box.com/s/vmzqwqfrmtdjemtdaei60jqu5qrouwrt,d06b05c9f20c34154b3134a02f9bdfcac5b570e9,,,
PWC_cloud-hopper-report-final-v4(04-03-2017),Operation Cloud Hopper,PWC,https://app.box.com/s/ifeoa5huug0aqdecsniw7jmrxym0k85i,4082ecd0d6b73061fc12d099d0b1b257b3d6a71d,,,
Kaspersky_Lazarus-Under-The-Hood-PDF_final(04-03-2017),Lazarus Under The Hood,Kaspersky,https://app.box.com/s/np8kzut76ruc8whb32v7jpexx4bils6z,9a6098c60b1f484550326ece77eb9339ddf2e6fe,,,
PaloAlto_The-Blockbuster-Sequel(04-07-2017),The Blockbuster Sequel,Palo Alto Networks,https://app.box.com/s/lmzdurawuli1a65uvx4g6e8b9jvede3f,c3bc5c67ac00f64fa55a9e6574c1b2131807848a,,,
Symantec_Longhorn-Tools(04-10-2017),Longhorn: Tools used by cyberespionage group,Symantec,https://app.box.com/s/jpmrhxe5hbpjv7l7a8x0hlusep41zo5q,2854f4326f7784a76a6bccec982f76334fea02dd,,,
Proofpoint_APT-Targets-Financial-Analysts-CVE-2017-0199(04-27-2017),APT Targets Financial Analysts with CVE-2017-0199,Proofpoint,https://app.box.com/s/thla4hs15c78z638bw7g5fmjlixmex9b,10a5f550f9265c745b75db913753bbed6c9a0413,,,
Cysinfo_Attack-Impersonating-Indian-Think-Tank-Target-CBIpdf(05-11-2017),Cyber Attack Impersonating Identity Of Indian Think Tank To Target Central Bureau Of Investigation (cbi) And Possibly Indian Army Officials,Cysinfo,https://app.box.com/s/mmr87n5onrrqiz8gnt93vvifpwn1rvah,d99516fc275a38c063de39c0188a9dc829491e11,,,
FireEye_Cyber-Espionage-Alive-Well-APT32(05-14-2017),Cyber Espionage is Alive and Well: APT32 and the Threat to Global Corporations,FireEye,https://app.box.com/s/zutjtgdovy2dc32ktf5347y46eslqxq0,1c8b853a0f1d42979c2d231a728cfb2173c5e991,,,
RecordedFuture_Chinese-Ministry-State-APT3(05-17-2017),Recorded Future Research Concludes Chinese Ministry of State Security Behind APT3,Recorded Future,https://app.box.com/s/rkactl8fr73y037u6fypz700i4e2dk2m,d3549e1f2aad3cadcae13a201f5291cc3d2eaec6,,,
Cybereason_Large-Scale-APT-Asia(05-24-2017),Operation Cobalt Kitty: A large-scale APT in Asia carried out by the OceanLotus Group,Cybereason,https://app.box.com/s/0bfouh1vvqc8esyh7tdvw2ttpsqzu1kh,bce3c61603239578e7a1f06fef1c30903ff0d391,,,
Cybereason_Cobalt-Kitty-ActorsProfiles-IOCs(05-24-2017),Operation Cobalt Kitty Threat Actor Profile & IOC,Cybereason,https://app.box.com/s/qmhs1k5awl5ibders0bwdlt9f9omhm4m,62bad1275ebdb062b9df708c1b71c34e5b92f310,,,
Citizenlab_Tainted-Leaks-Disinformation-Phishing-With-Russian-Nexus(05-25-2017),TAINTED LEAKS Disinformation and Phishing With a Russian Nexus,Citizen Lab,https://app.box.com/s/wiis486wq7lyb64necfw3qwieikezs40,1721fa3665b069612d0f360fd1dcff628c0a26b1,,,
FireEye_Privileges-Credentials-Phished-Request-of-Counsel(06-06-2017),Privileges and Credentials: Phished at the Request of Counsel,FireEye,https://app.box.com/s/sj821a63jgyif6xv2yz4gnut8kxgg7lo,6bc4c4b9d535e6579029edd185a930156ef4d353,,,
Microsoft_PLATINUM-evolve-find-ways-to-maintain-invisibility(06-07-2017),"PLATINUM continues to evolve, find ways to maintain invisibility",Microsoft,https://app.box.com/s/iryvk6gcqx4qyzfn245ruoo7syyex2yv,c8f8d4cea73e6941d5b6bfe0caffbdd26d0ace2d,,,
ESET_Win32_Industroyer(06-12-2017),WIN32/INDUSTROYER A new threat for industrial control systems,ESET,https://app.box.com/s/ec8zyav7snvm6vsfhy8ocvvngphe8lqp,9e6f9b8b5b22c32c1ec5d53ed1992f8f83013140,,,
Dragos_CrashOverride-01(06-12-2017),CRASHOVERRIDE Analysis of the Threat to Electric Grid Operations,Dragos,https://app.box.com/s/cl2m9xiifjoz0iajwthet2eaeyp26e13,f86cc703b475135372a6639e12d4651121e23fff,,,
ThreatConnect_KASPERAGENT-Campaign-resurfaces-May-Election(06-14-2017),KASPERAGENT Malware Campaign resurfaces in May Election,ThreatConnect,https://app.box.com/s/vye9qg0l3u5180jk03mwul4p7wlc3gvo,cd8ae99c908220d52b892089c5d18ed39b0d0937,,,
RecordedFuture_North-Korea-Is-Not-Crazy(06-15-2017),North Korea Is Not Crazy,Recorded Future,https://app.box.com/s/tb68b0jfrwg7ji1o01jw28def2lp86y7,197a1f8aaefbf84a993a8f02372ddcf6e9ac5a01,,,
Secureworks_Bronze-Butler-Report(06-23-2017),Bronze Butler,Dell Secureworks,https://app.box.com/s/fz7ranw75zxuh6mc1023igycp1x96fs4,e8e651ded2d19cb62556e14a2e79eec1e897c55d,,,
Kaspersky-From-BlackEnergy-to-ExPetr(06-30-2017),From BlackEnergy to ExPetr,Kaspersky,https://app.box.com/s/n13ohbzc6qkod8yqxay19pnltnecchev,fd25688495cc576eabf45affd51a9f2a2b85399b,,,
ESET_TeleBots-Supply-chain-attacks-against-Ukraine(06-30-2017),TeleBots are back: supply-chain attacks against Ukraine,ESET,https://app.box.com/s/740pmk3f6nrhfbj9nmcvovc64oah2ibi,8f2ab51999dfbd55e7bf6f15862b1a89ce6ebf72,,,
Citizenlab_Campaign-Chinese-language-news-sites(07-05-2017),An intrusion campaign targeting Chinese language news sites,Citizen Lab,https://app.box.com/s/kbror3u3vgqkn7u167u34fg41dtxwfpy,e7a8a3e11bb427a1ca3e9c7f63decbc3e9310e47,,,
Bitdefender_Whitepaper-Inexsmar-A4-en-EN(07-18-2017),Inexsmar: An unusual DarkHotel campaig,Bitdefender,https://app.box.com/s/mlbeyha2vu6a5b8ystgdk6fdew4f6r98,39e53915de468512258066c3ae2875770bd68c45,,,
Sentryo_EBOOK_CYBERATTACKS-AGAINST-UKRAINIAN-ICS(07-18-2017),Cyberattacks Against Ukrainian ICS,Sentryo,https://app.box.com/s/73gjx8wibk847zi2zq8cya9fj1ycqqxe,821e2036f0c3d06c508ad8c3442ef789d86d5bd6,,,
Clearsky_Operation_Wilted_Tulip(07-25-2017),Operation Wilted Tulip,Clearsky,https://app.box.com/s/s0c9085u0otvi6slu121mqikt5h5dzvn,71cb0af91eb32f444cd97f40934b0337e03fd379,,,
TrendMicro_ChessMaster-Makes-its-Move(07-27-2017),ChessMaster Makes its Move: A Look into the Campaign's Cyberespionage Arsenal,Trend Micro,https://app.box.com/s/g91aiwwkewqq147ueb0zj9okpfvs9z8m,01c32ccd1e596dbf0437b318f5ed5554a14c252a,,,
RSA_Russian-Bank-Offices-Phishing-Wave(08-18-2017),Russian Bank Offices Hit with Broad Phishing Wave,RSA,https://app.box.com/s/xgtoqdnl8tdviws0jgvxnj8oniia4qqr,c42879e3e3393f1cd6a716273d4eee1b023029bd,,,
Kaspersky_Introducing-WhiteBear(08-30-2017),Introducing WhiteBear,Kaspersky,https://app.box.com/s/ck26ekr69wmhxk6hyii507o09p20eixs,3dc6e80fc5ef663d8c211416165bf7110c0888df,,,
ESET_Gazer(08-30-2017),Gazing at Gazer,ESET,https://app.box.com/s/sqiber6gp1q75h6r4eq89fjeeur2mz8h,2c5e1689900d6f92ec985be4f9f1df9f9b52de30,,,
Symantec_Dragonfly-Western-energy-sector-targeted(09-06-2017),Dragonfly: Western energy sector targeted by sophisticated attack group,Symantec,https://app.box.com/s/4kpnzlrdqdcg3cq02hz4zj8nmjd9iywi,c7d082f04cb0d613c04517d0d6dec2d76a866c6b,,,
FireEye_CVE-2017-8759-Used-Wild-Distribute-FINSPY(09-12-2017),CVE-2017-8759: Zero-Day Used in the Wild to Distribute FINSPY,FireEye,https://app.box.com/s/mgz7lvnbg6bjhjognrlc7ovqdcqpbhgo,290a67462a2eaf75bef1a154709616e5e8accd29,,,
Intezer_Evidence-Aurora-Supply-Chain-Attack-CCleaner-Part1(09-20-2017),Evidence Aurora Operation Still Active: Supply Chain Attack Through CCleaner,Intezer,https://app.box.com/s/o8rait7di3od2z60v8mj77x4a5jb2xun,31bdd3f34c5583dc156b99986f5695368d103daa,,,
PaloAlto_Threat-Actors-Target-Government-Belarus-Using-CMSTAR-Trojan(09-28-2017),Threat Actors Target Government of Belarus Using CMSTAR Trojan,Palo Alto Networks,https://app.box.com/s/d8vup5qyc8poenl8e760pzau9mt0kdih,2cca07b8341b01d6a1eae3e10c8644532cfce14f,,,
Intezer_Evidence-Aurora-Supply-Chain-Attack-CCleaner-Part2(10-02-2017),Evidence Aurora Operation Still Active: Supply Chain Attack Through CCleaner part2,Intezer,https://app.box.com/s/pszqtsxza5quthzuz31pqwypaf6idzum,0b53ce14766ad66118edce7cbe62ff2926fbd281,,,
BAESytems_Taiwan-Heist-Lazarus-Tools-Ransomware(10-16-2017),Taiwan Heist: Lazarus Tools And Ransomware,BAE Systems,https://app.box.com/s/t3sys73oilmytcsz38e6ihnjbp4ymxyo,0d9aab08a0ef223d0fba363b8c2ed4d0093ee291,,,
Kaspersky_BlackOasis-APT-zero-day(10-16-2017),BlackOasis APT and new targeted attacks leveraging zero-day exploit,Kaspersky,https://app.box.com/s/8ydblix231swgmjochzrvchwxcedis8z,18f110cc5441d442f5aa14b9b456fce56e59d8f4,,,
CiscoTalos_Cyber-Conflict-Decoy-Document-Used-In-Real-Cyber-Conflict(10-22-2017),Cyber Conflict Decoy Document Used In Real Cyber Conflict,Cisco,https://app.box.com/s/pm3fv6ll7l10d3qfcld1w4l0bqy5ajxo,ff6b2725045833863974787939889f35cf71ca02,,,
Clearskysec_IranianThreatAgent-Greenbug(10-24-2017),Iranian Threat Agent Greenbug Impersonates Israeli High-Tech and Cyber Security Companies,Clearsky,https://app.box.com/s/fga01c36ebgqga5ic0a4o73j5jq9vdvr,34fd37ba9b0b6181f0a7342cb1204c55a9c2137b,,,
RiskIQ_htpRAT-Malware-Attacks(10-26-2017),Remote Control Interloper: Analyzing New Chinese htpRAT Attacks Against ASEAN,RiskIQ,https://app.box.com/s/ecn72owuoet5p0f916qutvsqv20rmmps,83bc7df01a0a0a638d5bae228c1fcc0c34884ca4,,,
PaloAlto_Tracking-Subaat-Phishing-Leads-Threat-Actors-Repository(10-27-2017),Tracking Subaat: Targeted Phishing Attack Leads to Threat Actor's Repository,Palo Alto Networks,https://app.box.com/s/35pitp2iml5h6y1b420kbojn82k2hcdl,ca676e9c6c05be3a8fafdd40bf0b861a11bbb875,,,
NAOUK_Investigation-WannaCry-cyber-attack-and-the-NHS(10-27-2017),Investigation: WannaCry cyber attack and the NHS ,NAO UK,https://app.box.com/s/gevfjbqv1n4j9j80zvtj2eh9lx1nlrs5,db1db6be0d6564d5bff88843845c53d3540017aa,,,
PWC_KeyBoys-are-back-in-town(11-02-2017),The KeyBoys are back in town,PWC,https://app.box.com/s/fjeyg8km8vu1a2bu0itwe9pv8zqfl3gs,02a369792c2bb0ac187236215efcf16f8c033c53,,,
TrendMicro_ChessMasters-New-Strategy-Evolving-Tools-Tactics(11-06-2017),ChessMaster's New Strategy: Evolving Tools and Tactics,Trend Micro,https://app.box.com/s/0rt1hrxzbo2il7vmjfyye25qrgdabova,83092276fe4d5c3c656d5811413f4560e3653a41,,,
Volexity_OceanLotus-Mass-Digital-Surveillance-Targeting-ASEAN-Media(11-06-2017),OceanLotus Blossoms: Mass Digital Surveillance and Attacks Targeting ASEAN,Volexity,https://app.box.com/s/hqvakm9c1tqmsq69xz253rhpwipb44vf,43b8a4716abedd6f8b2c9e2cda5b038407a0cfb4,,,
McAfee_APT28-Office-Malware-Doc-Citing-NYC-TerrorAttack(11-07-2017),Threat Group APT28 Slips Office Malware into Doc Citing NYC Terror Attack,McAfee,https://app.box.com/s/1utq97k5oowxze0qsvbeur8u4zs0yny5,ce610914fa4b49e4ba6fb04d36d88a488eddc774,,,
PaloAlto_OilRig-Deploys-ALMA-DNS-Tunneling-Trojan(11-08-2017),"OilRig Deploys ""ALMA Communicator"" - DNS Tunneling Trojan",Palo Alto Networks,https://app.box.com/s/bseq5v27hez248arjyaypa7nt03omjvx,6df36ad15520973c3af5e17748c7b1a2f72f7011,,,
RSA_the-carbanak-fin7-syndicate(11-22-2017),The Carbanak/Fin7 syndicate,RSA,https://app.box.com/s/kos1krnm5s1r47do98nlyv6y9jcybf12,54fb362a0c807a40c4d0a0bc35bde59ed84f0f98,,,
NCSC_Turla-Neuron-Nautilus-Snake-malware_1(11-22-2017),Turla group using Neuron and Nautilus tools alongside Snake malware,NCSC,https://app.box.com/s/316mbg901wxjdarmtdlj6v4qv29a0ge8,316cd38c3939a4f862b611888a489672c014b651,,,
RSA_the-shadows-of-ghosts-carbanak-report(11-30-2017),Inside the Response of a Unique CARBANAK Intrusion,RSA,https://app.box.com/s/egwg3so00e433s191jow7xlb1o27z7m7,06c63b54de2848bff9557bc9c49bf75906273fb2,,,
Clearsky_Charming_Kitten_2017(12-05-2017),Charming Kitten: Iranian Cyber Espionage Against Human Rights Activists,Clearsky,https://app.box.com/s/3eqrk7r3hvx4e61vznh61mmw75u3zira,bba8af0fe4254863c86aafeedb7d86f7af7b0e99,,,
Clearsky_Charming-Kitten-2017(12-05-2017).csv,Charming Kitten: CSV Data,Clearsky,https://app.box.com/s/gair4givf0gt8ga4c65vtkj3na9wba2n,e55cf58e470f10affdb7dd0664868d014a2c8d13,,,
Dragos_TRISIS-01(12-14-2017),TRISIS Malware,Dragos,https://app.box.com/s/lczcjm4izqlu3fuve5lf7yof2gpcxn0h,c9534efcbf1a9c020ba864ee090e0c0b03d32181,,,
Fireeye_ICS-Attack-Framework-TRITON(12-14-2017),"Attackers Deploy New ICS Attack Framework ""TRITON"" and Cause Operational Disruption to Critical Infrastructure",FireEye,https://app.box.com/s/yvlm1esfazyp5ktx6ximkj2l9nkh6sk9,b0d8df40d920ddbd5372adef63486c23545a141c,,,
ProofPoint_us-wp-north-korea-bitten-by-bitcoin-bug(12-19-2017),North Korea Bitten by Bitcoin Bug,Proofpoint,https://app.box.com/s/xez1hl78xz2l55mqe5cqvlwb5ytckhxf,d8ba9a371c7dc7e6608b92e8a671b82191d6c67a,,,
TrendMicro_Update-PawnStorm-Politically-Motivated-Campaigns(01-12-2018),Update on Pawn Storm: New Targets and Politically Motivated Campaigns,Trend Micro,https://app.box.com/s/1wrl9umiiziapt9qxnt3kyv195k1kjui,fa6a1828636af0c6bc1feab3748e741b9123c174,,,
Lookout_Dark-Caracal_srr_20180118_us_v.1.0(01-18-2018),Dark Caracal Cyber-espionage at a Global Scale,Lookout,https://app.box.com/s/f1zm9fcemfnuthad4yb8oz2rbplc3t41,d5c605fd42adb5312d17a54d246d8178a6a9094c,,,
NCSC_Turla-Neuron-Malware-Update(01-18-2018),Turla group update Neuron malware,NCSC,https://app.box.com/s/o72u9tsw4zifxmktac4oreizhlud67ga,a91289e835991b389e01254492d0fe84aeb21752,,,
Fireeye_rpt_APT37(02-20-2018),APT37 (Reaper): The Overlooked North Korean Actor,FireEye,https://app.box.com/s/144qx5sbghcvom6k0ivz77h1t5gbg3d8,8742755080062ec87eb6ae0059fd7925cde83a9b,,,
Dragos_2017-Review-Industrial-Control-System-Threats(03-01-2018),Industrial Control System Threats,Dragos,https://app.box.com/s/w9t6wtjcwv393lkspa75yxxr04umqqzw,c7ab93fca304e61cca180f7e2e43f2071a85c749,,,
McAfee_Hidden-Cobra-Turkish-Financial-Sector-Bankshot-Implant(03-08-2018),Hidden Cobra Targets Turkish Financial Sector With New Bankshot Implant,McAfee,https://app.box.com/s/a5yxk9ttke0l3wg054ub6tgb54hwp35a,f6ebca71a6ed6d77b662d8f855d6db90194102d1,,,
NCCGroup_APT15-alive-analysis-RoyalCli-RoyalDNS(03-10-2018),APT15 is alive and strong: An analysis of RoyalCli and RoyalDNS,NCC Group,https://app.box.com/s/4qi7z4cclbg0746pa1x3qfpxtn6zamfd,3de01836586fa9b94c0ab55e84ad715b2af4aa3c,,,
Intezer_Lazarus-Cryptocurrency-Exchanges-FinTech-Companies(03-28-2018),Lazarus Group Targets More Cryptocurrency Exchanges and FinTech Companies,Intezer,https://app.box.com/s/yepeditzh0t0upifbucv99utoretbbzl,97c1a7625602d1dc66a153016ac63631f9b65d82,,,
Fireeye_mtrends-2018(04-05-2018),M-TRENDS2018,FireEye,https://app.box.com/s/9r6yokyvcgwedbgdwtk80w54ai2ut8dt,4f6055c44e39ff39898e5d4f3f05bf6fad74af85,,,
Fireeye_rpt-fin6(04-20-2018),Follow The Money: Dissecting the Operations of the Cyber Crime Group FIN,FireEye,https://app.box.com/s/74lm8z2znl12kfeufvkruzo659iogms6,86d217e501fdd470311a9f623ca825f50c1d90b6,,,
Kaspersky_EB_public_FINAL_EN_20042018(04-23-2018),Energetic Bear/Crouching Yeti: attacks on servers,Kaspersky,https://app.box.com/s/mmsfl4zgirj7zlncmx5162vkn1n6q0f2,70cd520c9b5860acb9e27cb19ad0b1270687d688,,,
401TRG_Burning_Umbrella(05-04-2018),Burning Umbrella,401TRG,https://app.box.com/s/fg13wm1gi656siqyxm1zegy6mubhu523,65dbdb2c06922707a0979295c9645c71cf0d2963,,,
RecordedFuture_cta-2018-0509(05-09-2018),Iran's Hacker Hierarchy Exposed,Recorded Future,https://app.box.com/s/qeoob1udtmrfbuivwhs0bbth62g2x7mu,a79482c2974edab7268fe843e75b834fb073dbaa,,,
Intrusiontruth_The-destruction-ofAPT3(05-22-2018),The destruction of APT3,Intrusiontruth,https://app.box.com/s/w317rctu3q7wwn8pzy51fgwuvshsd2ig,6fa8f171b0c54e32f84947822529ec3577304030,,,
Kaspersky_LuckyMouse-datacenter-waterholing-campaign(06-13-2018),LuckyMouse hits national data center to organize country-level waterholing campaign,Kaspersky,https://app.box.com/s/325jld1s8ymwd8a56jcao39i6cbc1m8g,6c2a04c303f73b5babacb999ff10008584eaf254,,,
Kaspersky_OlympicDestroyerisstillalive(06-19-2018),Olympic Destroyer is still alive,Kaspersky,https://app.box.com/s/v49iu7e3x1tawdlpcj7f0wp76js4tl3i,267c3ec477cc853b163bb41a8fd82cdf6c51f4db,,,
Kaspersky_APT-Trends-Report-Q2-2018(07-10-2018),APT Trends Report Q2 2018,Kaspersky,https://app.box.com/s/ws8ul8en6if6gfh3dde9od2kgstvijji,0ce2a58c7b5cfd8b5299ecbe9321e4124c1b4066,,,
Fortinet_Russian-Decoy-Leads-BISKVIT(08-20-2018),Russian Army Exhibition Decoy Leads to New BISKVIT Malware,Fortinet,https://app.box.com/s/9y7hpv3evobjjpw8c3mnq1sgrqrxpt4d,e3fc342ccb48ec97aeec128210e04da127d5a94f,,,
ESTSecurity_ESRC-1808-TLP-White-IR002_RocketMan_English(08-22-2018),"OPERATION ""Rocket Man""",ESTSecurity,https://app.box.com/s/93olse6t4ugbbpqe3wdjmxgi4efbjq7v,bc542b523ca87d2dad6195cb0f41885ff08e4507,,,
Crowdstrike_Two-Birds-One-STONEPANDA(08-30-2018),"Two Birds, One STONE PANDA",Crowdstrike,https://app.box.com/s/uupum93o78ta8zw7fsl8fv3nyzlpsvpi,6ae6923748844d1fbb0a08d07d6bcb1112122796,,,
Checkpoint_Domestic-Kitten-Iranian-Surveillance-Operation(09-07-2018),Domestic Kitten: An Iranian Surveillance Operation,Checkpoint,https://app.box.com/s/48z6mq7k6xlzicxbj9360eskrta92fbm,60ffe642ed8d9d2171b4c44729c4687fe493e87d,,,
McAfee_rp-operation-oceansalt(10-17-2018),Operation Oceansalt Delivers Wave After Wave,McAfee,https://app.box.com/s/ltu4qau4bolnol75znojizgczf1xsh2x,1bf64f3fe87c916e250e3c9058d7de553e1cbbd2,,,
Mcafee_OperationSharpshooter(12-12-2018),https://securingtomorrow.mcafee.com/blogs/other-blogs/mcafee-labs/operation-sharpshooter-targets-global-defense-critical-infrastructure/,McAfee,https://app.box.com/s/vsx9duzr1pzh67ua7oqzit2ydprpwpgb,f9c7b343afa46a5051d17fbf8299f46e28319ee6,,,
PaloAlto_Shamoon3-Targets-Oil-and-Gas(12-13-2018),Shamoon 3 Targets Oil and Gas Organization,Palo Alto Networks,https://app.box.com/s/6suj8mg93cyvduhx0ie2ts5ikki3ox2y,956aca96f9534169cc8e43fefdbc869d48b75676,,,
Kaspersky_Chafer-Remexi-Iran-diplomatic(01-30-2019),Chafer used Remexi malware to spy on Iran-based foreign diplomatic entities,Kaspersky,https://app.box.com/s/s41gyec3zirgpgysovuhc2dj065ecrdy,b4972c4bc6cc763054e9cfd16970303c7a0f6c35,,,
SecureSoft_Lazarus_Russia(02-20-2019),Attacks Of The Lazarus Cybercriminal Group Attended To Organizations In Russia,SecureSoft,https://app.box.com/s/7vam6qq35nn1a7se265galj9i2tyzhwo,d110dd857cf8a4cc6d9d0f529e799e96fcf6121f,,,
DellSecureworks_Peek-BRONZE-UNION-Toolbox(02-27-2019),A Peek into BRONZE UNION's Toolbox,Dell Secureworks,https://app.box.com/s/i8anwgmoww6w8xwow43uwxrfrqz6irkz,1486155a4fdba37407cb86965e3a5e894a7fe0a1,,,
Qihoo360_PatBear-APT-C-37-Armed-Organizations-Attacks(03-25-2019),Pat Bear (APT-C-37),Qihoo 360,https://app.box.com/s/gv5ug3d8shq5d6uuj6vb8nfgemtpznil,eefffff049213f895e81e03bcd27d0d7be2c8b1e,,,
Cylance_OceanLotus-Steganography-Malware-Analysis-White-Paper(04-02-2019),OceanLotus APT Group Leveraging Steganography,Cylance,https://app.box.com/s/xcpoqhjuinsed58c8b36mo8omkf6ikcv,6645296c925133446d4e213a547235692761d5c2,,,
CiscoTalos_SeaTurtle-DNS-hijacking-April(04-17-2019),DNS Hijacking Abuses Trust In Core Internet Service,Cisco,https://app.box.com/s/dtb6vitjf1ytxlemaszvktq12k1pr8ck,936b76720ffc221066235838b40ef9e7548c58ab,,,
Fireeye_CARBANAK-Week-1-Rare-Occurrence(04-22-2019),CARBANAK Week Part One: A Rare Occurrence,FireEye,https://app.box.com/s/l3dcqd6i8rnmxgi0ykd9zfmlwctcaq1g,d0506df85bd5faf87a4a67e6affcde4ce9dda48f,,,
Fireeye_CARBANAK-Week-2-CARBANAK-SourceCode-Analysis(04-23-2019),CARBANAK Week Part Two: Continuing the CARBANAK Source Code Analysis,FireEye,https://app.box.com/s/etrhh2gb4df9sybsieg3xs1j9mx6yw8s,9468ff9d1bc06b4c9f187e4ab55ae485750d6c5b,,,
Fireeye_CARBANAK-Week-3-Behind-CARBANAK-Backdoor(04-24-2019),CARBANAK Week Part Three: Behind the CARBANAK Backdoor,FireEye,https://app.box.com/s/rel5slouyleepdl3u7xilbmzsuk091n3,98775eb539a512859a786f6292cc6f6db04916b2,,,
Fireeye_CARBANAK-Week-4-CARBANAK-Desktop-Video-Player(04-25-2019),CARBANAK Week Part Four: The CARBANAK Desktop Video Player,FireEye,https://app.box.com/s/30mizln4f525yv482qqampa8vybjj764,7de0fbb852cc5be3fce91725a1b0aeb9abe3a43b,,,
Symantec_Waterbug-Group-NewToolset(06-20-2019),Waterbug: Espionage Group Rolls Out Brand-New Toolset in Attacks Against Governments,Symantec,https://app.box.com/s/u5p5eae02amqr2n0zg7017cx43t1icwz,9d996d92194bf386a8e7555d618eb5cf183e379a,,,
Cybereason_Operation-SoftCell-Telecom(06-25-2019),Operation Soft Cell: A Worldwide Campaign Against Telecommunications Providers,Cybereason,https://app.box.com/s/mulzqlcbp076rv44ku9rcmjaw3fjkqhm,31cb2f45b6a0cf0234088a2c05a9e69bfe444d4b,,,
CiscoTalos_SeaTurtle-DNS-hijacking(07-09-2019),"Sea Turtle keeps on swimming, finds new victims, DNS hijacking techniques",Cisco,https://app.box.com/s/nnixcicwsuf8f5l1k1cxq7e36rp0q1bf,bb8c51c9f8f64d656a65c3f7c3b34f2135f8264c,,,
Fireeye_APT34-Invite-Join-Professional-Network(07-18-2019),Hard Pass: Declining APT34's Invite to Join Their Professional Network,FireEye,https://app.box.com/s/xrhqs26aajdbb92ivgoenotrdykup5uu,f937f0fe43db587ba38a755f06fa76bcd75d47c7,,,
Fireeye_rpt-apt41(08-07-2019),APT41: A Dual Espionage and Cyber Crime Operation,FireEye,https://app.box.com/s/tijt08320isuaywxn1swd2uvbus7v7zl,30de1a1401504cd9f028862b821b98348b53e676,,,
