protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate
1,22,9,285,12,0.0,0.0,53,255,1.0,0.0,0.02,0.04,0.0,0.0
1,22,9,165,10,0.0,0.0,82,255,1.0,0.0,0.01,0.02,0.01,0.0
1,43,9,26,1,0.0,0.0,130,115,0.88,0.02,0.01,0.02,0.0,0.08
1,22,9,291,29,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,239,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,218,7,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,214,17,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,49,9,0,2,0.0,0.0,255,192,0.75,0.02,0.01,0.0,0.0,0.01
2,11,9,45,2,0.0,0.0,255,252,0.99,0.01,0.01,0.0,0.0,0.0
1,49,9,1271,1,0.0,0.0,255,25,0.1,0.02,0.0,0.0,0.0,0.77
1,43,9,0,1,0.0,0.0,201,51,0.2,0.02,0.0,0.04,0.0,0.16
1,22,9,236,9,0.0,0.0,129,255,1.0,0.0,0.01,0.04,0.0,0.0
2,45,9,54,511,0.0,0.0,255,255,1.0,0.0,0.91,0.0,0.0,0.0
1,22,9,223,13,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,204,9,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,18,9,158,1,0.0,0.0,255,41,0.16,0.03,0.0,0.0,0.28,0.02
1,55,9,0,1,0.0,0.0,255,224,0.88,0.02,0.0,0.0,0.27,0.01
2,11,9,45,115,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,291,9,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,55,9,24,2,0.0,0.0,185,84,0.33,0.03,0.01,0.02,0.0,0.89
1,19,9,256000,1,0.0,0.0,255,51,0.2,0.03,0.2,0.0,0.29,0.02
1,22,9,247,2,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,286,16,0.0,0.0,16,255,1.0,0.0,0.06,0.01,0.0,0.0
1,22,9,224,20,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,309,3,0.0,0.0,119,255,1.0,0.0,0.01,0.02,0.0,0.0
1,22,4,60884,33,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.16
1,22,9,327,2,0.0,0.0,2,2,1.0,0.0,0.5,0.0,0.0,0.0
1,22,9,464,1,0.0,0.0,4,255,1.0,0.0,0.25,0.07,0.0,0.0
0,13,9,30,2,0.0,1.0,255,4,0.02,0.01,0.02,0.0,0.0,0.0
1,22,9,225,24,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,366,12,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,19,9,283618,2,0.0,0.0,2,12,1.0,0.0,1.0,0.25,0.0,0.0
2,45,9,105,2,0.0,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0
1,18,9,162,1,0.0,0.0,255,127,0.5,0.03,0.0,0.0,0.0,0.0
1,55,9,123,1,0.0,0.0,255,199,0.78,0.02,0.0,0.0,0.0,0.02
1,22,9,217,11,0.0,0.0,65,255,1.0,0.0,0.02,0.06,0.0,0.0
1,22,9,208,4,0.0,0.0,224,255,1.0,0.0,0.0,0.01,0.0,0.0
1,22,9,226,11,0.0,0.0,31,255,1.0,0.0,0.03,0.03,0.0,0.0
2,45,9,51,511,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0
1,55,9,277,1,0.0,0.0,137,101,0.74,0.04,0.01,0.0,0.73,0.0
1,22,9,199,8,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,306,3,0.0,0.0,234,255,1.0,0.0,0.0,0.01,0.0,0.0
1,22,9,336,3,0.0,0.0,9,255,1.0,0.0,0.11,0.04,0.0,0.0
1,22,9,236,5,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0
1,22,9,309,14,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,18,9,160,1,0.0,0.0,255,8,0.03,0.41,0.0,0.0,0.0,0.4
1,22,9,352,37,0.0,0.0,90,251,1.0,0.0,0.01,0.03,0.0,0.0
1,22,9,310,5,0.0,0.0,32,255,1.0,0.0,0.03,0.04,0.0,0.0
1,22,9,288,2,0.0,0.0,9,255,1.0,0.0,0.11,0.06,0.0,0.0
1,22,9,214,24,0.0,0.0,105,255,1.0,0.0,0.01,0.01,0.0,0.0
1,22,9,222,10,0.0,0.0,30,255,1.0,0.0,0.03,0.05,0.0,0.0
2,45,9,46,3,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0
1,19,9,283618,1,0.0,0.0,6,3,0.5,0.33,0.5,0.0,0.0,0.0
2,45,9,52,5,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,204,1,0.0,0.0,6,231,1.0,0.0,0.17,0.06,0.0,0.0
1,22,9,304,6,0.0,0.0,14,245,1.0,0.0,0.07,0.02,0.0,0.0
1,22,9,307,9,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,293,21,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,166,1,0.0,0.0,7,255,1.0,0.0,0.14,0.02,0.0,0.0
1,22,9,207,6,0.0,0.0,6,255,1.0,0.0,0.17,0.02,0.0,0.0
1,22,9,287,5,0.0,0.0,5,255,1.0,0.0,0.2,0.03,0.0,0.0
